typ_predmetu_hodnoceni;kod_chu;nazev_chu;druh;feature_code;datum_hodnoceni_od;datum_hodnoceni_do;parametr_nazev;parametr_hodnota;parametr_limit;parametr_jednotka;stav;trend;datum_hodnoceni;oop;pracoviste;poznamka;Poznámka
Stanoviště;CZ0624072;Čertoryje;Panonské dubohabřiny;91G0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2026-02-20;AOPK ČR - RP SCHKO Bílé Karpaty;RP SCHKO Bílé Karpaty;NA;NA
Stanoviště;CZ0624072;Čertoryje;Panonské dubohabřiny;91G0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2026-02-20;AOPK ČR - RP SCHKO Bílé Karpaty;RP SCHKO Bílé Karpaty;NA;NA
Stanoviště;CZ0624072;Čertoryje;Panonské dubohabřiny;91G0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2026-02-20;AOPK ČR - RP SCHKO Bílé Karpaty;RP SCHKO Bílé Karpaty;NA;NA
Stanoviště;CZ0624072;Čertoryje;Panonské dubohabřiny;91G0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2026-02-20;AOPK ČR - RP SCHKO Bílé Karpaty;RP SCHKO Bílé Karpaty;MINIMI;NA
Stanoviště;CZ0624072;Čertoryje;Panonské dubohabřiny;91G0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2026-02-20;AOPK ČR - RP SCHKO Bílé Karpaty;RP SCHKO Bílé Karpaty;MINIMI;NA
Stanoviště;CZ0624072;Čertoryje;Panonské dubohabřiny;91G0;2010-06-10;2021-05-28;162;0,4739;NA;140;8;3;2026-02-20;AOPK ČR - RP SCHKO Bílé Karpaty;RP SCHKO Bílé Karpaty;NA;NA
Stanoviště;CZ0624072;Čertoryje;Panonské dubohabřiny;91G0;2010-06-10;2021-05-28;10;NA;NA;NA;12;NA;2026-02-20;AOPK ČR - RP SCHKO Bílé Karpaty;RP SCHKO Bílé Karpaty;NA;NA
Stanoviště;CZ0624100;Milovický les;Panonské dubohabřiny;91G0;2011-05-10;2013-09-05;128;945,7569;945.74;hektary;11;3;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;VMB2;NA
Stanoviště;CZ0624100;Milovický les;Panonské dubohabřiny;91G0;2011-05-10;2013-09-05;129;2,9669;2;140;13;3;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624100;Milovický les;Panonské dubohabřiny;91G0;2011-05-10;2013-09-05;132;2,3913;NA;140;8;3;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;NA;NA
Stanoviště;CZ0624100;Milovický les;Panonské dubohabřiny;91G0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;NA;NA
Stanoviště;CZ0624100;Milovický les;Panonské dubohabřiny;91G0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;NA;NA
Stanoviště;CZ0624100;Milovický les;Panonské dubohabřiny;91G0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;NA;NA
Stanoviště;CZ0624100;Milovický les;Panonské dubohabřiny;91G0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;NA;NA
Stanoviště;CZ0624100;Milovický les;Panonské dubohabřiny;91G0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624100;Milovický les;Panonské dubohabřiny;91G0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624100;Milovický les;Panonské dubohabřiny;91G0;2011-05-10;2013-09-05;162;0,6737;NA;140;8;3;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;NA;NA
Stanoviště;CZ0624100;Milovický les;Panonské dubohabřiny;91G0;2011-05-10;2013-09-05;10;NA;NA;NA;12;NA;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;NA;NA
Stanoviště;CZ0624101;Kuntínov;Panonské dubohabřiny;91G0;2014-04-18;2014-04-24;128;347,6579;347.66;hektary;13;3;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;VMB2;NA
Stanoviště;CZ0624101;Kuntínov;Panonské dubohabřiny;91G0;2014-04-18;2014-04-24;129;1,9307;2;140;11;3;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;VMB2;NA
Stanoviště;CZ0624101;Kuntínov;Panonské dubohabřiny;91G0;2014-04-18;2014-04-24;132;1,8407;NA;140;8;3;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624101;Kuntínov;Panonské dubohabřiny;91G0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624101;Kuntínov;Panonské dubohabřiny;91G0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624101;Kuntínov;Panonské dubohabřiny;91G0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624101;Kuntínov;Panonské dubohabřiny;91G0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624101;Kuntínov;Panonské dubohabřiny;91G0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624101;Kuntínov;Panonské dubohabřiny;91G0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624101;Kuntínov;Panonské dubohabřiny;91G0;2014-04-18;2014-04-24;162;0;NA;140;8;3;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624101;Kuntínov;Panonské dubohabřiny;91G0;2014-04-18;2014-04-24;10;NA;NA;NA;12;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624104;Děvín;Panonské dubohabřiny;91G0;2013-04-26;2022-08-14;128;71,4829;70.78;hektary;11;3;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;VMB2;NA
Stanoviště;CZ0624104;Děvín;Panonské dubohabřiny;91G0;2013-04-26;2022-08-14;129;2,1219;2;140;13;2;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624104;Děvín;Panonské dubohabřiny;91G0;2013-04-26;2022-08-14;132;2,0274;NA;140;8;3;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;NA;NA
Stanoviště;CZ0624104;Děvín;Panonské dubohabřiny;91G0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;NA;NA
Stanoviště;CZ0624104;Děvín;Panonské dubohabřiny;91G0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;NA;NA
Stanoviště;CZ0624104;Děvín;Panonské dubohabřiny;91G0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;NA;NA
Stanoviště;CZ0624104;Děvín;Panonské dubohabřiny;91G0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;NA;NA
Stanoviště;CZ0624104;Děvín;Panonské dubohabřiny;91G0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624104;Děvín;Panonské dubohabřiny;91G0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624104;Děvín;Panonské dubohabřiny;91G0;2013-04-26;2022-08-14;162;0,7075;NA;140;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;NA;NA
Stanoviště;CZ0624104;Děvín;Panonské dubohabřiny;91G0;2013-04-26;2022-08-14;10;NA;NA;NA;12;NA;2026-02-20;AOPK ČR - RP Jižní Morava;RP Jižní Morava;NA;NA
Stanoviště;CZ0624106;Tvořihrázský les;Panonské dubohabřiny;91G0;2015-04-11;2024-05-13;128;183,5881;135.08;hektary;11;2;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;VMB2;NA
Stanoviště;CZ0624106;Tvořihrázský les;Panonské dubohabřiny;91G0;2015-04-11;2024-05-13;129;2,8056;2;140;13;4;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624106;Tvořihrázský les;Panonské dubohabřiny;91G0;2015-04-11;2024-05-13;132;2,0461;NA;140;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624106;Tvořihrázský les;Panonské dubohabřiny;91G0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624106;Tvořihrázský les;Panonské dubohabřiny;91G0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624106;Tvořihrázský les;Panonské dubohabřiny;91G0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624106;Tvořihrázský les;Panonské dubohabřiny;91G0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624106;Tvořihrázský les;Panonské dubohabřiny;91G0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624106;Tvořihrázský les;Panonské dubohabřiny;91G0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624106;Tvořihrázský les;Panonské dubohabřiny;91G0;2015-04-11;2024-05-13;162;0,373;NA;140;8;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624106;Tvořihrázský les;Panonské dubohabřiny;91G0;2015-04-11;2024-05-13;10;NA;NA;NA;12;NA;2026-02-20;Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624114;Přední kout;Panonské dubohabřiny;91G0;2010-09-18;2012-05-17;128;451,6021;451.6;hektary;11;3;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;VMB2;NA
Stanoviště;CZ0624114;Přední kout;Panonské dubohabřiny;91G0;2010-09-18;2012-05-17;129;2,1019;2;140;13;3;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624114;Přední kout;Panonské dubohabřiny;91G0;2010-09-18;2012-05-17;132;2,0765;NA;140;8;3;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624114;Přední kout;Panonské dubohabřiny;91G0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624114;Přední kout;Panonské dubohabřiny;91G0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624114;Přední kout;Panonské dubohabřiny;91G0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624114;Přední kout;Panonské dubohabřiny;91G0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624114;Přední kout;Panonské dubohabřiny;91G0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624114;Přední kout;Panonské dubohabřiny;91G0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624114;Přední kout;Panonské dubohabřiny;91G0;2010-09-18;2012-05-17;162;0,4722;NA;140;8;3;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624114;Přední kout;Panonské dubohabřiny;91G0;2010-09-18;2012-05-17;10;NA;NA;NA;12;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624119;Soutok - Podluží;Panonské dubohabřiny;91G0;2010-08-26;2024-10-30;128;144,5665;140.33;hektary;11;3;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;VMB2;NA
Stanoviště;CZ0624119;Soutok - Podluží;Panonské dubohabřiny;91G0;2010-08-26;2024-10-30;129;3,7281;2;140;13;3;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624119;Soutok - Podluží;Panonské dubohabřiny;91G0;2010-08-26;2024-10-30;132;2,8533;NA;140;8;3;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624119;Soutok - Podluží;Panonské dubohabřiny;91G0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624119;Soutok - Podluží;Panonské dubohabřiny;91G0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624119;Soutok - Podluží;Panonské dubohabřiny;91G0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624119;Soutok - Podluží;Panonské dubohabřiny;91G0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624119;Soutok - Podluží;Panonské dubohabřiny;91G0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624119;Soutok - Podluží;Panonské dubohabřiny;91G0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624119;Soutok - Podluží;Panonské dubohabřiny;91G0;2010-08-26;2024-10-30;162;0,5081;NA;140;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624119;Soutok - Podluží;Panonské dubohabřiny;91G0;2010-08-26;2024-10-30;10;NA;NA;NA;12;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624130;Moravský kras;Panonské dubohabřiny;91G0;2010-05-17;2024-09-24;128;608,6908;611.86;hektary;13;3;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;VMB2;NA
Stanoviště;CZ0624130;Moravský kras;Panonské dubohabřiny;91G0;2010-05-17;2024-09-24;129;1,7185;1.7;140;13;3;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;VMB2;NA
Stanoviště;CZ0624130;Moravský kras;Panonské dubohabřiny;91G0;2010-05-17;2024-09-24;132;1,4228;NA;140;8;3;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624130;Moravský kras;Panonské dubohabřiny;91G0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624130;Moravský kras;Panonské dubohabřiny;91G0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624130;Moravský kras;Panonské dubohabřiny;91G0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624130;Moravský kras;Panonské dubohabřiny;91G0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624130;Moravský kras;Panonské dubohabřiny;91G0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624130;Moravský kras;Panonské dubohabřiny;91G0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;MINIMI;NA
Stanoviště;CZ0624130;Moravský kras;Panonské dubohabřiny;91G0;2010-05-17;2024-09-24;162;0,9056;NA;140;8;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0624130;Moravský kras;Panonské dubohabřiny;91G0;2010-05-17;2024-09-24;10;NA;NA;NA;13;NA;2026-02-20;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;RP Jižní Morava;NA;NA
Stanoviště;CZ0724090;Bílé Karpaty;Panonské dubohabřiny;91G0;2010-05-21;2017-07-14;128;58,664;58.66;hektary;11;3;2026-02-20;AOPK ČR - RP SCHKO Bílé Karpaty;RP SCHKO Bílé Karpaty;VMB2;NA
Stanoviště;CZ0724090;Bílé Karpaty;Panonské dubohabřiny;91G0;2010-05-21;2017-07-14;129;2,117;2;140;13;3;2026-02-20;AOPK ČR - RP SCHKO Bílé Karpaty;RP SCHKO Bílé Karpaty;MINIMI;NA
Stanoviště;CZ0724090;Bílé Karpaty;Panonské dubohabřiny;91G0;2010-05-21;2017-07-14;132;1,86;NA;140;8;3;2026-02-20;AOPK ČR - RP SCHKO Bílé Karpaty;RP SCHKO Bílé Karpaty;NA;NA
Stanoviště;CZ0724090;Bílé Karpaty;Panonské dubohabřiny;91G0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2026-02-20;AOPK ČR - RP SCHKO Bílé Karpaty;RP SCHKO Bílé Karpaty;MINIMI;NA
Stanoviště;CZ0724090;Bílé Karpaty;Panonské dubohabřiny;91G0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2026-02-20;AOPK ČR - RP SCHKO Bílé Karpaty;RP SCHKO Bílé Karpaty;NA;NA
Stanoviště;CZ0724090;Bílé Karpaty;Panonské dubohabřiny;91G0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2026-02-20;AOPK ČR - RP SCHKO Bílé Karpaty;RP SCHKO Bílé Karpaty;NA;NA
Stanoviště;CZ0724090;Bílé Karpaty;Panonské dubohabřiny;91G0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2026-02-20;AOPK ČR - RP SCHKO Bílé Karpaty;RP SCHKO Bílé Karpaty;NA;NA
Stanoviště;CZ0724090;Bílé Karpaty;Panonské dubohabřiny;91G0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2026-02-20;AOPK ČR - RP SCHKO Bílé Karpaty;RP SCHKO Bílé Karpaty;MINIMI;NA
Stanoviště;CZ0724090;Bílé Karpaty;Panonské dubohabřiny;91G0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2026-02-20;AOPK ČR - RP SCHKO Bílé Karpaty;RP SCHKO Bílé Karpaty;MINIMI;NA
Stanoviště;CZ0724090;Bílé Karpaty;Panonské dubohabřiny;91G0;2010-05-21;2017-07-14;162;0,7609;NA;140;8;3;2026-02-20;AOPK ČR - RP SCHKO Bílé Karpaty;RP SCHKO Bílé Karpaty;NA;NA
Stanoviště;CZ0724090;Bílé Karpaty;Panonské dubohabřiny;91G0;2010-05-21;2017-07-14;10;NA;NA;NA;12;NA;2026-02-20;AOPK ČR - RP SCHKO Bílé Karpaty;RP SCHKO Bílé Karpaty;NA;NA
Stanoviště;CZ0114001;Radotínské údolí;Panonské šipákové doubravy;91H0;2014-10-03;2017-04-23;128;11,033;11.02;hektary;11;3;2026-02-20;AOPK ČR - RP Střední Čechy;RP Střední Čechy;VMB2;NA
Stanoviště;CZ0114001;Radotínské údolí;Panonské šipákové doubravy;91H0;2014-10-03;2017-04-23;129;1,3626;1.4;140;11;3;2026-02-20;AOPK ČR - RP Střední Čechy;RP Střední Čechy;VMB2;NA
Stanoviště;CZ0114001;Radotínské údolí;Panonské šipákové doubravy;91H0;2014-10-03;2017-04-23;132;1,2417;NA;140;8;3;2026-02-20;AOPK ČR - RP Střední Čechy;RP Střední Čechy;NA;NA
Stanoviště;CZ0114001;Radotínské údolí;Panonské šipákové doubravy;91H0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2026-02-20;AOPK ČR - RP Střední Čechy;RP Střední Čechy;NA;NA
Stanoviště;CZ0114001;Radotínské údolí;Panonské šipákové doubravy;91H0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2026-02-20;AOPK ČR - RP Střední Čechy;RP Střední Čechy;NA;NA
Stanoviště;CZ0114001;Radotínské údolí;Panonské šipákové doubravy;91H0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2026-02-20;AOPK ČR - RP Střední Čechy;RP Střední Čechy;NA;NA
Stanoviště;CZ0114001;Radotínské údolí;Panonské šipákové doubravy;91H0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2026-02-20;AOPK ČR - RP Střední Čechy;RP Střední Čechy;NA;NA
Stanoviště;CZ0114001;Radotínské údolí;Panonské šipákové doubravy;91H0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2026-02-20;AOPK ČR - RP Střední Čechy;RP Střední Čechy;MINIMI;NA
Stanoviště;CZ0114001;Radotínské údolí;Panonské šipákové doubravy;91H0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2026-02-20;AOPK ČR - RP Střední Čechy;RP Střední Čechy;MINIMI;NA
Stanoviště;CZ0114001;Radotínské údolí;Panonské šipákové doubravy;91H0;2014-10-03;2017-04-23;162;0,7887;NA;140;8;3;2026-02-20;AOPK ČR - RP Střední Čechy;RP Střední Čechy;NA;NA
Stanoviště;CZ0114001;Radotínské údolí;Panonské šipákové doubravy;91H0;2014-10-03;2017-04-23;10;NA;NA;NA;11;NA;2026-02-20;AOPK ČR - RP Střední Čechy;RP Střední Čechy;NA;NA
Stanoviště;CZ0210101;Dymokursko;Panonské šipákové doubravy;91H0;2015-06-28;2016-06-09;128;49,6199;42.39;hektary;11;3;2026-02-20;Krajský úřad Královéhradeckého kraje, Krajský úřad Středočeského kraje;RP SCHKO Kokořínsko - Máchův kraj;SDF;NA
Stanoviště;CZ0210101;Dymokursko;Panonské šipákové doubravy;91H0;2015-06-28;2016-06-09;129;2,0303;2;140;13;3;2026-02-20;Krajský úřad Královéhradeckého kraje, Krajský úřad Středočeského kraje;RP SCHKO Kokořínsko - Máchův kraj;MINIMI;NA
Stanoviště;CZ0210101;Dymokursko;Panonské šipákové doubravy;91H0;2015-06-28;2016-06-09;132;1,9978;NA;140;8;3;2026-02-20;Krajský úřad Královéhradeckého kraje, Krajský úřad Středočeského kraje;RP SCHKO Kokořínsko - Máchův kraj;NA;NA
Stanoviště;CZ0210101;Dymokursko;Panonské šipákové doubravy;91H0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2026-02-20;Krajský úřad Královéhradeckého kraje, Krajský úřad Středočeského kraje;RP SCHKO Kokořínsko - Máchův kraj;NA;NA
Stanoviště;CZ0210101;Dymokursko;Panonské šipákové doubravy;91H0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2026-02-20;Krajský úřad Královéhradeckého kraje, Krajský úřad Středočeského kraje;RP SCHKO Kokořínsko - Máchův kraj;NA;NA
