typ_predmetu_hodnoceni;kod_chu;nazev_chu;druh;feature_code;datum_hodnoceni_od;datum_hodnoceni_do;parametr_nazev;parametr_hodnota;parametr_limit;parametr_jednotka;stav;trend;datum_hodnoceni;oop;pracoviste;poznamka;Poznámka
Stanoviště;CZ0314109;Ruda;Rašelinný les;91D0;2009-07-06;2009-09-07;132;2,1809;NA;140;8;3;2025-11-07;AOPK ČR - RP Jižní Čechy;RP Jižní Čechy;NA;NA
Stanoviště;CZ0314109;Ruda;Rašelinný les;91D0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;AOPK ČR - RP Jižní Čechy;RP Jižní Čechy;NA;NA
Stanoviště;CZ0314109;Ruda;Rašelinný les;91D0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;AOPK ČR - RP Jižní Čechy;RP Jižní Čechy;NA;NA
Stanoviště;CZ0314109;Ruda;Rašelinný les;91D0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;AOPK ČR - RP Jižní Čechy;RP Jižní Čechy;NA;NA
Stanoviště;CZ0314109;Ruda;Rašelinný les;91D0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;AOPK ČR - RP Jižní Čechy;RP Jižní Čechy;NA;NA
Stanoviště;CZ0314109;Ruda;Rašelinný les;91D0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;AOPK ČR - RP Jižní Čechy;RP Jižní Čechy;MINIMI;NA
Stanoviště;CZ0314109;Ruda;Rašelinný les;91D0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;AOPK ČR - RP Jižní Čechy;RP Jižní Čechy;MINIMI;NA
Stanoviště;CZ0314109;Ruda;Rašelinný les;91D0;2009-07-06;2009-09-07;10;NA;NA;NA;11;NA;2025-11-07;AOPK ČR - RP Jižní Čechy;RP Jižní Čechy;NA;NA
Stanoviště;CZ0320043;Pavlova Huť;Rašelinný les;91D0;2007-10-01;2007-10-01;128;11,9979;8;hektary;11;3;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;EXPERT;NA
Stanoviště;CZ0320043;Pavlova Huť;Rašelinný les;91D0;2007-10-01;2007-10-01;129;1;1;140;11;3;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;VMB2;NA
Stanoviště;CZ0320043;Pavlova Huť;Rašelinný les;91D0;2007-10-01;2007-10-01;132;1;NA;140;8;3;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;NA;NA
Stanoviště;CZ0320043;Pavlova Huť;Rašelinný les;91D0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;NA;NA
Stanoviště;CZ0320043;Pavlova Huť;Rašelinný les;91D0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;NA;NA
Stanoviště;CZ0320043;Pavlova Huť;Rašelinný les;91D0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;NA;NA
Stanoviště;CZ0320043;Pavlova Huť;Rašelinný les;91D0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;NA;NA
Stanoviště;CZ0320043;Pavlova Huť;Rašelinný les;91D0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;MINIMI;NA
Stanoviště;CZ0320043;Pavlova Huť;Rašelinný les;91D0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;MINIMI;NA
Stanoviště;CZ0320043;Pavlova Huť;Rašelinný les;91D0;2007-10-01;2007-10-01;10;NA;NA;NA;11;NA;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;NA;NA
Stanoviště;CZ0320180;Čerchovský les;Rašelinný les;91D0;NA;NA;128;NA;8;hektary;NA;NA;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;MINIMI;NA
Stanoviště;CZ0320180;Čerchovský les;Rašelinný les;91D0;NA;NA;129;NA;2;140;13;NA;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;MINIMI;NA
Stanoviště;CZ0320180;Čerchovský les;Rašelinný les;91D0;NA;NA;132;NA;NA;140;8;NA;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;NA;NA
Stanoviště;CZ0320180;Čerchovský les;Rašelinný les;91D0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;NA;NA
Stanoviště;CZ0320180;Čerchovský les;Rašelinný les;91D0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;NA;NA
Stanoviště;CZ0320180;Čerchovský les;Rašelinný les;91D0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;NA;NA
Stanoviště;CZ0320180;Čerchovský les;Rašelinný les;91D0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;NA;NA
Stanoviště;CZ0320180;Čerchovský les;Rašelinný les;91D0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;NA;NA
Stanoviště;CZ0320180;Čerchovský les;Rašelinný les;91D0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;NA;NA
Stanoviště;CZ0320180;Čerchovský les;Rašelinný les;91D0;NA;NA;10;NA;NA;NA;13;NA;2025-11-07;AOPK ČR - RP SCHKO Český les;RP SCHKO Český les;NA;NA
Stanoviště;CZ0410021;Nadlesí;Rašelinný les;91D0;2010-09-21;2010-09-21;128;7,4576;7.99;hektary;13;3;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;MINIMIAREAL;NA
Stanoviště;CZ0410021;Nadlesí;Rašelinný les;91D0;2010-09-21;2010-09-21;129;1,8688;1.9;140;11;3;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;VMB2;NA
Stanoviště;CZ0410021;Nadlesí;Rašelinný les;91D0;2010-09-21;2010-09-21;132;2,0261;NA;140;8;3;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410021;Nadlesí;Rašelinný les;91D0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410021;Nadlesí;Rašelinný les;91D0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410021;Nadlesí;Rašelinný les;91D0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410021;Nadlesí;Rašelinný les;91D0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410021;Nadlesí;Rašelinný les;91D0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410021;Nadlesí;Rašelinný les;91D0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410021;Nadlesí;Rašelinný les;91D0;2010-09-21;2010-09-21;10;NA;NA;NA;12;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410040;Pernink;Rašelinný les;91D0;2014-05-10;2016-07-30;128;27,4962;27.48;hektary;11;3;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;VMB2;NA
Stanoviště;CZ0410040;Pernink;Rašelinný les;91D0;2014-05-10;2016-07-30;129;2,1346;2;140;13;3;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410040;Pernink;Rašelinný les;91D0;2014-05-10;2016-07-30;132;1,6048;NA;140;8;3;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410040;Pernink;Rašelinný les;91D0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410040;Pernink;Rašelinný les;91D0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410040;Pernink;Rašelinný les;91D0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410040;Pernink;Rašelinný les;91D0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410040;Pernink;Rašelinný les;91D0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410040;Pernink;Rašelinný les;91D0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410040;Pernink;Rašelinný les;91D0;2014-05-10;2016-07-30;10;NA;NA;NA;12;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410150;Soos;Rašelinný les;91D0;2014-06-14;2014-09-05;128;65,6509;65.64;hektary;11;3;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;VMB2;NA
Stanoviště;CZ0410150;Soos;Rašelinný les;91D0;2014-06-14;2014-09-05;129;1,8511;1.9;140;11;3;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;VMB2;NA
Stanoviště;CZ0410150;Soos;Rašelinný les;91D0;2014-06-14;2014-09-05;132;1,3934;NA;140;8;3;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410150;Soos;Rašelinný les;91D0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410150;Soos;Rašelinný les;91D0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410150;Soos;Rašelinný les;91D0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410150;Soos;Rašelinný les;91D0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410150;Soos;Rašelinný les;91D0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410150;Soos;Rašelinný les;91D0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410150;Soos;Rašelinný les;91D0;2014-06-14;2014-09-05;10;NA;NA;NA;11;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410168;Vysoká Pec;Rašelinný les;91D0;2008-11-21;2008-12-02;128;7,1908;7;hektary;11;3;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;EXPERT;NA
Stanoviště;CZ0410168;Vysoká Pec;Rašelinný les;91D0;2008-11-21;2008-12-02;129;1,8308;1.9;140;11;3;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;VMB2;NA
Stanoviště;CZ0410168;Vysoká Pec;Rašelinný les;91D0;2008-11-21;2008-12-02;132;1,9808;NA;140;8;3;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410168;Vysoká Pec;Rašelinný les;91D0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410168;Vysoká Pec;Rašelinný les;91D0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410168;Vysoká Pec;Rašelinný les;91D0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410168;Vysoká Pec;Rašelinný les;91D0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410168;Vysoká Pec;Rašelinný les;91D0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410168;Vysoká Pec;Rašelinný les;91D0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410168;Vysoká Pec;Rašelinný les;91D0;2008-11-21;2008-12-02;10;NA;NA;NA;11;NA;2025-11-07;Krajský úřad Karlovarského kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410401;Krásenské rašeliniště;Rašelinný les;91D0;2010-08-19;2010-08-19;128;11,0465;39.84;hektary;13;3;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;SDF;NA
Stanoviště;CZ0410401;Krásenské rašeliniště;Rašelinný les;91D0;2010-08-19;2010-08-19;129;2,3607;2;140;13;3;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410401;Krásenské rašeliniště;Rašelinný les;91D0;2010-08-19;2010-08-19;132;2,0774;NA;140;8;3;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410401;Krásenské rašeliniště;Rašelinný les;91D0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410401;Krásenské rašeliniště;Rašelinný les;91D0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410401;Krásenské rašeliniště;Rašelinný les;91D0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410401;Krásenské rašeliniště;Rašelinný les;91D0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410401;Krásenské rašeliniště;Rašelinný les;91D0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410401;Krásenské rašeliniště;Rašelinný les;91D0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410401;Krásenské rašeliniště;Rašelinný les;91D0;2010-08-19;2010-08-19;10;NA;NA;NA;13;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410414;Kladské rašeliny;Rašelinný les;91D0;2009-03-12;2023-06-28;128;332,1013;358.28;hektary;13;4;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;VMB2;NA
Stanoviště;CZ0410414;Kladské rašeliny;Rašelinný les;91D0;2009-03-12;2023-06-28;129;1,5748;1.5;140;13;4;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;VMB2;NA
Stanoviště;CZ0410414;Kladské rašeliny;Rašelinný les;91D0;2009-03-12;2023-06-28;132;1,4768;NA;140;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410414;Kladské rašeliny;Rašelinný les;91D0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410414;Kladské rašeliny;Rašelinný les;91D0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410414;Kladské rašeliny;Rašelinný les;91D0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410414;Kladské rašeliny;Rašelinný les;91D0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0410414;Kladské rašeliny;Rašelinný les;91D0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410414;Kladské rašeliny;Rašelinný les;91D0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0410414;Kladské rašeliny;Rašelinný les;91D0;2009-03-12;2023-06-28;10;NA;NA;NA;13;NA;2025-11-07;AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0414110;Krušnohorské plató;Rašelinný les;91D0;2006-07-10;2022-10-19;128;1360,231;1387.45;hektary;13;3;2025-11-07;Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;VMB2;NA
Stanoviště;CZ0414110;Krušnohorské plató;Rašelinný les;91D0;2006-07-10;2022-10-19;129;2,3008;1.5;140;13;3;2025-11-07;Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;EXPERT;NA
Stanoviště;CZ0414110;Krušnohorské plató;Rašelinný les;91D0;2006-07-10;2022-10-19;132;1,7955;NA;140;8;3;2025-11-07;Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0414110;Krušnohorské plató;Rašelinný les;91D0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0414110;Krušnohorské plató;Rašelinný les;91D0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0414110;Krušnohorské plató;Rašelinný les;91D0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0414110;Krušnohorské plató;Rašelinný les;91D0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0414110;Krušnohorské plató;Rašelinný les;91D0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0414110;Krušnohorské plató;Rašelinný les;91D0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0414110;Krušnohorské plató;Rašelinný les;91D0;2006-07-10;2022-10-19;10;NA;NA;NA;13;NA;2025-11-07;Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0420035;Na loučkách;Rašelinný les;91D0;2009-01-28;2009-01-29;128;37,209;58.53;hektary;13;3;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;SDF;NA
Stanoviště;CZ0420035;Na loučkách;Rašelinný les;91D0;2009-01-28;2009-01-29;129;2,8971;2;140;13;3;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0420035;Na loučkách;Rašelinný les;91D0;2009-01-28;2009-01-29;132;2,3686;NA;140;8;3;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0420035;Na loučkách;Rašelinný les;91D0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0420035;Na loučkách;Rašelinný les;91D0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0420035;Na loučkách;Rašelinný les;91D0;NA;NA;134;NA;NA;zastoupení nepřírodních biotopů v segmentech stanoviště;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0420035;Na loučkách;Rašelinný les;91D0;NA;NA;136;NA;NA;druhy červeného seznamu;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0420035;Na loučkách;Rašelinný les;91D0;NA;NA;137;NA;NA;% rozlohy zasažené invazními druhy;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0420035;Na loučkách;Rašelinný les;91D0;NA;NA;138;NA;NA;% rozlohy zasažené expanzivními druhy;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;MINIMI;NA
Stanoviště;CZ0420035;Na loučkách;Rašelinný les;91D0;2009-01-28;2009-01-29;10;NA;NA;NA;13;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO Slavkovský les;NA;NA
Stanoviště;CZ0420053;Rašeliniště U jezera - Cínovecké rašeliniště;Rašelinný les;91D0;2012-07-11;2012-08-18;128;59,5607;59.56;hektary;11;3;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;VMB2;NA
Stanoviště;CZ0420053;Rašeliniště U jezera - Cínovecké rašeliniště;Rašelinný les;91D0;2012-07-11;2012-08-18;129;2,8574;2;140;13;3;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;MINIMI;NA
Stanoviště;CZ0420053;Rašeliniště U jezera - Cínovecké rašeliniště;Rašelinný les;91D0;2012-07-11;2012-08-18;132;2,5287;NA;140;8;3;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420053;Rašeliniště U jezera - Cínovecké rašeliniště;Rašelinný les;91D0;NA;NA;133;NA;NA;% rozlohy v celistvém uspořádání splňující hodnotu minimiareálu;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;NA;NA
Stanoviště;CZ0420053;Rašeliniště U jezera - Cínovecké rašeliniště;Rašelinný les;91D0;NA;NA;135;NA;NA;% hranice s nepřírodními biotopy;8;NA;2025-11-07;Krajský úřad Ústeckého kraje;RP SCHKO České středohoří;NA;NA
