"SITECODE";"NAZEV";"HABITAT_CODE";"DATE_MIN";"DATE_MAX";"PAR_NAZEV";"PAR_HODNOTA";"ROK_HODNOCENI"
"CZ0420520";"Lužickohorské bučiny";"9180";NA;NA;"EVL_AREA_PERC";NA;2024
"CZ0420520";"Lužickohorské bučiny";"9180";NA;NA;"GOOD_DOC_AREA_HA";NA;2024
"CZ0420520";"Lužickohorské bučiny";"9180";NA;NA;"W_AREA_HA";"0";2024
"CZ0420520";"Lužickohorské bučiny";"9180";NA;NA;"W_AREA_PERC";"NaN";2024
"CZ0420520";"Lužickohorské bučiny";"9180";NA;NA;"PASEKY_AREA_HA";"0";2024
"CZ0420520";"Lužickohorské bučiny";"9180";NA;NA;"PASEKY_AREA_PERC";"NaN";2024
"CZ0420520";"Lužickohorské bučiny";"9180";NA;NA;"DEGRAD_AREA_HA";"0";2024
"CZ0420520";"Lužickohorské bučiny";"9180";NA;NA;"DEGRAD_AREA_PERC";"NaN";2024
"CZ0420520";"Lužickohorské bučiny";"9180";NA;NA;"PERC_0";NA;2024
"CZ0420520";"Lužickohorské bučiny";"9180";NA;NA;"PERC_1";NA;2024
"CZ0420520";"Lužickohorské bučiny";"9180";NA;NA;"PERC_2";NA;2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"ROZLOHA";"17.58";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"KVALITA";"2.138";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"TYPICKE_DRUHY";"2.107";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"REPRE";"1.502";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"REPRE_SDF";"2.498";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"CONSERVATION";"2.03";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"DEGREE_OF_CONSERVATION";"74.864";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"MRTVE_DREVO";"0.893";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"KALAMITA_POLOM";"0";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"RELATIVE_AREA_PERC";"0";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"EVL_AREA_PERC";"1.471";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"GOOD_DOC_AREA_HA";"13.161";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"W_AREA_HA";"1.569";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"W_AREA_PERC";"8.925";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"PASEKY_AREA_HA";"0.316";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"PASEKY_AREA_PERC";"1.797";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"DEGRAD_AREA_HA";"1.885";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"DEGRAD_AREA_PERC";"10.722";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"PERC_0";"0";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"PERC_1";"0";2024
"CZ0424030";"Bezručovo údolí";"9180";"16197";"16363";"PERC_2";"98.203";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"ROZLOHA";"50.303";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"KVALITA";"1.506";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"TYPICKE_DRUHY";"2.326";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"REPRE";"1.229";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"REPRE_SDF";"2.771";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"CONSERVATION";"1.471";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"DEGREE_OF_CONSERVATION";"92.582";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"MRTVE_DREVO";"1.243";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"KALAMITA_POLOM";"0.1";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"RELATIVE_AREA_PERC";"0";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"EVL_AREA_PERC";"0.473";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"GOOD_DOC_AREA_HA";"46.571";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"W_AREA_HA";"0";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"W_AREA_PERC";"0";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"PASEKY_AREA_HA";"0.339";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"PASEKY_AREA_PERC";"0.674";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"DEGRAD_AREA_HA";"0.339";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"DEGRAD_AREA_PERC";"0.674";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"PERC_0";"6.744";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"PERC_1";"0";2024
"CZ0424031";"České Švýcarsko";"9180";"11916";"16707";"PERC_2";"92.582";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"ROZLOHA";"39.358";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"KVALITA";"1.876";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"TYPICKE_DRUHY";"1.177";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"REPRE";"2";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"REPRE_SDF";"1.177";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"CONSERVATION";"1.177";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"DEGREE_OF_CONSERVATION";"100";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"MRTVE_DREVO";"1.876";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"KALAMITA_POLOM";"0";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"RELATIVE_AREA_PERC";"0";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"EVL_AREA_PERC";"13.435";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"GOOD_DOC_AREA_HA";"39.358";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"W_AREA_HA";"0";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"W_AREA_PERC";"0";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"PASEKY_AREA_HA";"0";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"PASEKY_AREA_PERC";"0";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"DEGRAD_AREA_HA";"0";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"DEGRAD_AREA_PERC";"0";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"PERC_0";"0";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"PERC_1";"0";2024
"CZ0424037";"Lovoš";"9180";"16249";"16280";"PERC_2";"100";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"ROZLOHA";"24.437";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"KVALITA";"2.116";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"TYPICKE_DRUHY";"2.511";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"REPRE";"1.473";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"REPRE_SDF";"2.81";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"CONSERVATION";"1.858";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"DEGREE_OF_CONSERVATION";"83.291";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"MRTVE_DREVO";"0.4";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"KALAMITA_POLOM";"0";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"RELATIVE_AREA_PERC";"0";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"EVL_AREA_PERC";"1.781";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"GOOD_DOC_AREA_HA";"20.354";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"W_AREA_HA";"3.838";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"W_AREA_PERC";"15.707";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"PASEKY_AREA_HA";"0.245";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"PASEKY_AREA_PERC";"1.002";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"DEGRAD_AREA_HA";"4.083";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"DEGRAD_AREA_PERC";"16.709";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"PERC_0";"0";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"PERC_1";"86.19";2024
"CZ0424111";"Labské údolí";"9180";"15455";"17439";"PERC_2";"12.808";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"ROZLOHA";"140.329";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"KVALITA";"2.36";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"TYPICKE_DRUHY";"2.244";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"REPRE";"1.311";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"REPRE_SDF";"2.688";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"CONSERVATION";"2.049";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"DEGREE_OF_CONSERVATION";"77.229";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"MRTVE_DREVO";"0.704";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"KALAMITA_POLOM";"0";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"RELATIVE_AREA_PERC";"0";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"EVL_AREA_PERC";"1.115";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"GOOD_DOC_AREA_HA";"114.619";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"W_AREA_HA";"14.793";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"W_AREA_PERC";"10.541";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"PASEKY_AREA_HA";"12.809";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"PASEKY_AREA_PERC";"9.128";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"DEGRAD_AREA_HA";"27.602";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"DEGRAD_AREA_PERC";"19.67";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"PERC_0";"0";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"PERC_1";"35.709";2024
"CZ0424125";"Doupovské hory";"9180";"11590";"19906";"PERC_2";"55.162";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"ROZLOHA";"86.876";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"KVALITA";"1.991";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"TYPICKE_DRUHY";"2.241";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"REPRE";"1.537";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"REPRE_SDF";"2.451";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"CONSERVATION";"1.789";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"DEGREE_OF_CONSERVATION";"79.816";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"MRTVE_DREVO";"1.199";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"KALAMITA_POLOM";"0";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"RELATIVE_AREA_PERC";"0";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"EVL_AREA_PERC";"0.579";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"GOOD_DOC_AREA_HA";"69.34";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"W_AREA_HA";"0";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"W_AREA_PERC";"0";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"PASEKY_AREA_HA";"11.412";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"PASEKY_AREA_PERC";"13.136";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"DEGRAD_AREA_HA";"11.412";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"DEGRAD_AREA_PERC";"13.136";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"PERC_0";"0";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"PERC_1";"14.366";2024
"CZ0424127";"Východní Krušnohoří";"9180";"14416";"19644";"PERC_2";"72.498";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"ROZLOHA";"872.675";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"KVALITA";"2.334";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"TYPICKE_DRUHY";"2.366";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"REPRE";"1.372";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"REPRE_SDF";"2.811";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"CONSERVATION";"2.042";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"DEGREE_OF_CONSERVATION";"78.048";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"MRTVE_DREVO";"0.73";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"KALAMITA_POLOM";"0.005";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"RELATIVE_AREA_PERC";"0";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"EVL_AREA_PERC";"14.275";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"GOOD_DOC_AREA_HA";"681.105";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"W_AREA_HA";"79.788";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"W_AREA_PERC";"9.143";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"PASEKY_AREA_HA";"11.239";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"PASEKY_AREA_PERC";"1.288";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"DEGRAD_AREA_HA";"91.026";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"DEGRAD_AREA_PERC";"10.431";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"PERC_0";"0";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"PERC_1";"1.975";2024
"CZ0424141";"Porta Bohemica";"9180";"14390";"19908";"PERC_2";"96.737";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"ROZLOHA";"27.209";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"KVALITA";"1.251";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"TYPICKE_DRUHY";"2.064";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"REPRE";"1.284";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"REPRE_SDF";"2.716";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"CONSERVATION";"1.187";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"DEGREE_OF_CONSERVATION";"93.59";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"MRTVE_DREVO";"0.936";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"KALAMITA_POLOM";"0";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"RELATIVE_AREA_PERC";"0";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"EVL_AREA_PERC";"14.828";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"GOOD_DOC_AREA_HA";"25.465";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"W_AREA_HA";"1.744";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"W_AREA_PERC";"6.41";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"PASEKY_AREA_HA";"0";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"PASEKY_AREA_PERC";"0";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"DEGRAD_AREA_HA";"1.744";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"DEGRAD_AREA_PERC";"6.41";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"PERC_0";"0";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"PERC_1";"0";2024
"CZ0510028";"Ralsko";"9180";"18807";"19122";"PERC_2";"100";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"ROZLOHA";"10.218";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"KVALITA";"1.597";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"TYPICKE_DRUHY";"1.858";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"REPRE";"1.079";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"REPRE_SDF";"2.654";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"CONSERVATION";"1.472";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"DEGREE_OF_CONSERVATION";"87.521";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"MRTVE_DREVO";"1.169";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"KALAMITA_POLOM";"0";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"RELATIVE_AREA_PERC";"0";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"EVL_AREA_PERC";"2.27";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"GOOD_DOC_AREA_HA";"8.943";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"W_AREA_HA";"1.241";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"W_AREA_PERC";"12.143";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"PASEKY_AREA_HA";"0.034";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"PASEKY_AREA_PERC";"0.336";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"DEGRAD_AREA_HA";"1.275";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"DEGRAD_AREA_PERC";"12.479";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"PERC_0";"0";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"PERC_1";"0";2024
"CZ0510164";"Kozlov - Tábor";"9180";"17401";"19204";"PERC_2";"99.664";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"ROZLOHA";"11.48";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"KVALITA";"2.602";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"TYPICKE_DRUHY";"2.219";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"REPRE";"1.142";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"REPRE_SDF";"2.858";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"CONSERVATION";"1.834";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"DEGREE_OF_CONSERVATION";"78.142";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"MRTVE_DREVO";"0.99";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"KALAMITA_POLOM";"0";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"RELATIVE_AREA_PERC";"0";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"EVL_AREA_PERC";"1.081";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"GOOD_DOC_AREA_HA";"8.97";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"W_AREA_HA";"2.498";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"W_AREA_PERC";"21.762";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"PASEKY_AREA_HA";"0.011";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"PASEKY_AREA_PERC";"0.096";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"DEGRAD_AREA_HA";"2.509";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"DEGRAD_AREA_PERC";"21.858";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"PERC_0";"0";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"PERC_1";"0";2024
"CZ0510191";"Průlom Jizery u Rakous";"9180";"17691";"17721";"PERC_2";"99.904";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"ROZLOHA";"2.85";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"KVALITA";"2.032";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"TYPICKE_DRUHY";"2.63";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"REPRE";"0.897";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"REPRE_SDF";"3.201";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"CONSERVATION";"1.831";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"DEGREE_OF_CONSERVATION";"79.874";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"MRTVE_DREVO";"1.597";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"KALAMITA_POLOM";"0";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"RELATIVE_AREA_PERC";"0";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"EVL_AREA_PERC";"0.081";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"GOOD_DOC_AREA_HA";"2.277";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"W_AREA_HA";"0.139";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"W_AREA_PERC";"4.866";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"PASEKY_AREA_HA";"0.435";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"PASEKY_AREA_PERC";"15.261";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"DEGRAD_AREA_HA";"0.574";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"DEGRAD_AREA_PERC";"20.126";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"PERC_0";"0";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"PERC_1";"0";2024
"CZ0510400";"Jizerskohorské bučiny";"9180";"19246";"19276";"PERC_2";"84.739";2024
NA;NA;NA;"Inf";"-Inf";"ROZLOHA";"0.114";2024
NA;NA;NA;"Inf";"-Inf";"KVALITA";NA;2024
NA;NA;NA;"Inf";"-Inf";"TYPICKE_DRUHY";NA;2024
NA;NA;NA;"Inf";"-Inf";"REPRE";NA;2024
NA;NA;NA;"Inf";"-Inf";"REPRE_SDF";NA;2024
NA;NA;NA;"Inf";"-Inf";"CONSERVATION";NA;2024
NA;NA;NA;"Inf";"-Inf";"DEGREE_OF_CONSERVATION";NA;2024
NA;NA;NA;"Inf";"-Inf";"MRTVE_DREVO";NA;2024
NA;NA;NA;"Inf";"-Inf";"KALAMITA_POLOM";NA;2024
NA;NA;NA;"Inf";"-Inf";"RELATIVE_AREA_PERC";"0";2024
NA;NA;NA;"Inf";"-Inf";"EVL_AREA_PERC";"0.095";2024
NA;NA;NA;"Inf";"-Inf";"GOOD_DOC_AREA_HA";"0";2024
NA;NA;NA;"Inf";"-Inf";"W_AREA_HA";"0";2024
NA;NA;NA;"Inf";"-Inf";"W_AREA_PERC";"0";2024
NA;NA;NA;"Inf";"-Inf";"PASEKY_AREA_HA";"0.114";2024
NA;NA;NA;"Inf";"-Inf";"PASEKY_AREA_PERC";"100";2024
NA;NA;NA;"Inf";"-Inf";"DEGRAD_AREA_HA";"0.114";2024
NA;NA;NA;"Inf";"-Inf";"DEGRAD_AREA_PERC";"100";2024
NA;NA;NA;"Inf";"-Inf";"PERC_0";NA;2024
NA;NA;NA;"Inf";"-Inf";"PERC_1";NA;2024
NA;NA;NA;"Inf";"-Inf";"PERC_2";NA;2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"ROZLOHA";"173.167";2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"KVALITA";"2.27";2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"TYPICKE_DRUHY";"2.16";2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"REPRE";"1.743";2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"REPRE_SDF";"2.332";2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"CONSERVATION";"1.993";2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"DEGREE_OF_CONSERVATION";"73.581";2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"MRTVE_DREVO";"0.915";2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"KALAMITA_POLOM";"0";2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"RELATIVE_AREA_PERC";"0";2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"EVL_AREA_PERC";"37.982";2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"GOOD_DOC_AREA_HA";"127.417";2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"W_AREA_HA";"9.743";2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"W_AREA_PERC";"5.627";2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"PASEKY_AREA_HA";"4.343";2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"PASEKY_AREA_PERC";"2.508";2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"DEGRAD_AREA_HA";"14.086";2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"DEGRAD_AREA_PERC";"8.135";2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"PERC_0";"0";2024
"CZ0510441";"Binov - Bobří soutěska";"9180";"16209";"16227";"PERC_1";"0";2024
