"","sitecode","habitat","region_id","pair","datum_new","datum_old"
"320","CZ0314024","9110","CZ1236","VMB2_VMB0",2022-09-05,2010-08-28
"321","CZ0314024","9110","CZ1240","VMB1_VMB2",2012-08-12,2004-04-23
"322","CZ0314024","9110","CZ1246","VMB1_VMB2",2012-08-14,2003-08-11
"323","CZ0314024","9110","CZ1251","VMB1_VMB2",2016-09-15,2001-10-02
"324","CZ0314024","9110","CZ1256","VMB1_VMB2",2017-09-18,2004-08-11
"325","CZ0314024","9110","CZ1260","VMB1_VMB2",2015-09-20,2004-08-01
"326","CZ0314024","9110","CZ1269","VMB1_VMB2",2018-09-11,2004-08-01
"327","CZ0314024","9110","CZ1270","VMB1_VMB2",2012-07-11,2002-10-01
"328","CZ0314024","9110","CZ1292","VMB1_VMB2",2017-08-30,2003-08-24
"329","CZ0314024","9110","CZ1301","VMB1_VMB2",2011-04-01,2005-07-14
"330","CZ0314024","9110","CZ1318","VMB1_VMB2",2015-08-28,2003-09-14
"331","CZ0314024","9110","CZ1325","VMB1_VMB2",2018-10-17,2004-11-22
"332","CZ0314024","9110","CZ1330","VMB1_VMB2",2010-10-13,2004-09-15
"333","CZ0314024","9110","CZ1331","VMB1_VMB2",2015-08-20,2005-08-15
"334","CZ0314024","9110","CZ1358","VMB1_VMB2",2014-08-28,2003-10-29
"335","CZ0314024","9110","CZ1367","VMB1_VMB2",2008-12-01,2004-11-22
"336","CZ0314024","9110","CZ1378","VMB1_VMB2",2015-08-05,2005-08-15
"337","CZ0314024","9110","CZ1401","VMB1_VMB2",2015-09-24,2004-09-15
"338","CZ0314024","9110","CZ1419","VMB1_VMB2",2013-07-23,2003-10-29
"339","CZ0314024","9110","CZ1422","VMB1_VMB2",2009-07-14,2004-12-06
"340","CZ0314024","9110","CZ1425","VMB1_VMB2",2017-09-25,2004-09-15
"341","CZ0314024","9110","CZ1426","VMB1_VMB2",2014-02-26,2004-09-27
"342","CZ0314024","9110","CZ1438","VMB1_VMB2",2010-03-27,2001-10-10
"343","CZ0314024","9110","CZ1440","VMB1_VMB2",2019-09-05,2004-09-08
"344","CZ0314024","9110","CZ1449","VMB1_VMB2",2010-04-06,2004-05-21
"345","CZ0314024","9110","CZ1450","VMB1_VMB2",2014-09-26,2004-09-15
"346","CZ0314024","9110","CZ1451","VMB1_VMB2",2012-10-03,2004-08-14
"347","CZ0314024","9110","CZ1455","VMB1_VMB2",2016-08-03,2004-07-26
"348","CZ0314024","9110","CZ1492","VMB1_VMB2",2009-11-19,2003-06-22
"349","CZ0314024","9110","CZ1507","VMB2_VMB0",2022-08-09,2011-09-22
"350","CZ0314024","9110","CZ1512","VMB1_VMB2",2013-08-13,2004-07-15
"351","CZ0314024","9110","CZ1536","VMB1_VMB2",2010-04-01,2004-07-15
"352","CZ0314024","9110","CZ1547","VMB1_VMB2",2010-09-30,2003-08-24
"353","CZ0314024","9110","CZ1554","VMB2_VMB0",2023-10-26,2017-08-07
"354","CZ0314024","9110","CZ1572","VMB1_VMB2",2010-03-30,2002-12-31
"355","CZ0314024","9110","CZ1585","VMB1_VMB2",2017-09-07,2003-10-20
"356","CZ0314024","9110","CZ1592","VMB1_VMB2",2018-09-15,2005-06-13
"357","CZ0314024","9110","CZ1593","VMB2_VMB0",2022-08-31,2009-10-01
"358","CZ0314024","9110","CZ1597","VMB1_VMB2",2013-08-29,2004-12-29
"359","CZ0314024","9110","CZ1631","VMB2_VMB0",2023-08-12,2010-10-30
"360","CZ0314024","9110","CZ1632","VMB2_VMB0",2022-06-30,2009-08-27
"361","CZ0314024","9110","CZ1651","VMB1_VMB2",2012-10-11,2005-06-13
"362","CZ0314024","9110","CZ1652","VMB2_VMB0",2023-08-27,2009-10-02
"363","CZ0314024","9110","CZ1680","VMB1_VMB2",2012-11-12,2004-12-25
"364","CZ0314024","9110","CZ1709","VMB1_VMB2",2017-08-07,2004-12-31
"365","CZ0314024","9110","CZ1710","VMB1_VMB2",2017-09-13,2004-09-20
"366","CZ0314024","9110","CZ1711","VMB1_VMB2",2017-08-08,2004-12-31
"367","CZ0314024","9110","CZ1746","VMB1_VMB2",2014-10-15,2004-07-31
"368","CZ0314024","9110","CZ1751","VMB2_VMB0",2025-05-21,2009-09-13
"369","CZ0314024","9110","CZ1773","VMB2_VMB0",2022-09-21,2008-09-18
"370","CZ0314024","9110","CZ1775","VMB1_VMB2",2012-09-19,2003-08-28
"371","CZ0314024","9110","CZ1779","VMB2_VMB0",2024-11-07,2014-09-16
"372","CZ0314024","9110","CZ1812","VMB1_VMB2",2017-03-29,2005-09-15
"373","CZ0314024","9110","CZ1835","VMB1_VMB2",2010-10-08,2005-09-15
"374","CZ0314024","9110","CZ1837","VMB1_VMB2",2015-05-17,2004-08-21
"375","CZ0314024","9110","CZ1838","VMB1_VMB2",2012-08-09,2004-06-29
"376","CZ0314024","9110","CZ1845","VMB1_VMB2",2011-09-30,2005-09-15
"377","CZ0314024","9110","CZ1846","VMB1_VMB2",2010-09-03,2003-10-10
"378","CZ0314024","9130","CZ0009","VMB1_VMB2",2015-09-30,2004-09-10
"379","CZ0314024","9130","CZ0019","VMB1_VMB2",2015-08-21,2002-05-18
"380","CZ0314024","9130","CZ0394","VMB1_VMB2",2007-10-15,2003-07-22
"381","CZ0314024","9130","CZ0395","VMB2_VMB0",2024-10-18,2009-08-31
"382","CZ0314024","9130","CZ0403","VMB1_VMB2",2015-09-05,2003-08-19
"383","CZ0314024","9130","CZ0404","VMB1_VMB2",2007-09-09,2004-08-20
"384","CZ0314024","9130","CZ0406","VMB1_VMB2",2010-09-07,2005-01-03
"385","CZ0314024","9130","CZ0408","VMB1_VMB2",2011-11-15,2005-01-03
"386","CZ0314024","9130","CZ0497","VMB1_VMB2",2012-03-29,2003-08-22
"387","CZ0314024","9130","CZ0563","VMB1_VMB2",2012-06-07,2001-08-31
"388","CZ0314024","9130","CZ0566","VMB1_VMB2",2008-08-29,2002-12-31
"389","CZ0314024","9130","CZ0573","VMB2_VMB0",2023-07-31,2008-09-03
"390","CZ0314024","9130","CZ0595","VMB1_VMB2",2009-10-31,2004-10-25
"391","CZ0314024","9130","CZ0665","VMB1_VMB2",2008-05-01,2003-09-01
"392","CZ0314024","9130","CZ1042","VMB1_VMB2",2015-07-07,2005-08-25
"393","CZ0314024","9130","CZ1066","VMB1_VMB2",2015-09-03,2004-08-22
"394","CZ0314024","9130","CZ1117","VMB1_VMB2",2012-06-15,2003-07-19
"395","CZ0314024","9130","CZ1131","VMB1_VMB2",2009-09-23,2004-09-01
"396","CZ0314024","9130","CZ1132","VMB1_VMB2",2015-07-13,2003-07-23
"397","CZ0314024","9130","CZ1142","VMB1_VMB2",2010-08-12,2002-09-22
"398","CZ0314024","9130","CZ1174","VMB1_VMB2",2016-08-24,2002-12-31
"399","CZ0314024","9130","CZ1189","VMB1_VMB2",2011-09-13,2002-12-31
"400","CZ0314024","9130","CZ1194","VMB1_VMB2",2012-08-24,2001-08-31
"401","CZ0314024","9130","CZ1236","VMB2_VMB0",2022-09-05,2010-08-20
"402","CZ0314024","9130","CZ1240","VMB1_VMB2",2012-07-15,2004-04-23
"403","CZ0314024","9130","CZ1246","VMB1_VMB2",2012-06-23,2003-08-11
"404","CZ0314024","9130","CZ1256","VMB1_VMB2",2017-09-18,2004-08-11
"405","CZ0314024","9130","CZ1260","VMB1_VMB2",2015-09-26,2004-09-05
"406","CZ0314024","9130","CZ1269","VMB1_VMB2",2018-09-11,2004-08-01
"407","CZ0314024","9130","CZ1270","VMB1_VMB2",2012-07-11,2002-12-31
"408","CZ0314024","9130","CZ1292","VMB1_VMB2",2017-08-30,2003-08-24
"409","CZ0314024","9130","CZ1301","VMB1_VMB2",2011-03-28,2005-07-14
"410","CZ0314024","9130","CZ1318","VMB1_VMB2",2015-08-28,2003-08-09
"411","CZ0314024","9130","CZ1325","VMB1_VMB2",2018-09-12,2004-10-25
"412","CZ0314024","9130","CZ1330","VMB1_VMB2",2010-10-13,2004-06-07
"413","CZ0314024","9130","CZ1331","VMB1_VMB2",2015-08-20,2005-08-15
"414","CZ0314024","9130","CZ1367","VMB1_VMB2",2008-12-01,2004-10-25
"415","CZ0314024","9130","CZ1378","VMB1_VMB2",2015-07-19,2001-06-30
"416","CZ0314024","9130","CZ1401","VMB1_VMB2",2015-08-10,2004-09-15
"417","CZ0314024","9130","CZ1419","VMB1_VMB2",2013-07-01,2002-05-28
"418","CZ0314024","9130","CZ1422","VMB1_VMB2",2009-07-14,2004-09-08
"419","CZ0314024","9130","CZ1425","VMB1_VMB2",2017-09-25,2004-09-15
"420","CZ0314024","9130","CZ1440","VMB1_VMB2",2019-09-05,2004-09-08
"421","CZ0314024","9130","CZ1449","VMB1_VMB2",2010-04-06,2002-12-31
"422","CZ0314024","9130","CZ1450","VMB1_VMB2",2014-07-17,2004-09-15
"423","CZ0314024","9130","CZ1536","VMB1_VMB2",2010-03-27,2001-08-06
"424","CZ0314024","9130","CZ1554","VMB2_VMB0",2023-11-01,2011-05-18
"425","CZ0314024","9130","CZ1572","VMB1_VMB2",2010-03-29,2001-08-06
"426","CZ0314024","9130","CZ1585","VMB1_VMB2",2017-08-08,2002-12-31
"427","CZ0314024","9130","CZ1592","VMB1_VMB2",2018-08-18,2002-12-31
"428","CZ0314024","9130","CZ1593","VMB2_VMB0",2022-08-30,2009-09-29
"429","CZ0314024","9130","CZ1597","VMB1_VMB2",2013-06-14,2005-06-23
"430","CZ0314024","9130","CZ1652","VMB2_VMB0",2023-08-27,2009-09-26
"431","CZ0314024","9130","CZ1710","VMB1_VMB2",2017-09-13,2004-09-20
"432","CZ0314024","9130","CZ1711","VMB1_VMB2",2017-08-10,2004-09-20
"433","CZ0314024","9130","CZ1751","VMB2_VMB0",2025-05-21,2009-08-03
"434","CZ0314024","9130","CZ1773","VMB1_VMB2",2008-05-27,2003-08-25
"435","CZ0314024","9130","CZ1775","VMB1_VMB2",2012-09-14,2003-08-28
"436","CZ0314024","9130","CZ1779","VMB1_VMB2",2009-10-22,2005-09-15
"437","CZ0314024","9130","CZ1812","VMB1_VMB2",2016-05-23,2003-09-17
"438","CZ0314024","9130","CZ1835","VMB1_VMB2",2010-10-08,2004-12-20
"439","CZ0314024","9130","CZ1837","VMB1_VMB2",2015-05-17,2003-09-01
"440","CZ0314024","9130","CZ1838","VMB1_VMB2",2012-08-09,2004-06-29
"441","CZ0314024","9130","CZ1845","VMB1_VMB2",2011-09-30,2003-08-14
"442","CZ0314024","9130","CZ1846","VMB1_VMB2",2010-08-23,2003-09-01
"443","CZ0314024","9180","CZ0009","VMB1_VMB2",2015-09-28,2004-09-10
"444","CZ0314024","9180","CZ0392","VMB1_VMB2",2007-09-14,2003-06-13
"445","CZ0314024","9180","CZ0393","VMB1_VMB2",2013-09-04,2003-06-11
"446","CZ0314024","9180","CZ0394","VMB1_VMB2",2007-10-17,2003-07-03
"447","CZ0314024","9180","CZ0395","VMB1_VMB2",2009-08-31,2005-09-15
"448","CZ0314024","9180","CZ0406","VMB1_VMB2",2010-09-07,2003-07-09
"449","CZ0314024","9180","CZ0408","VMB1_VMB2",2011-11-15,2004-07-19
"450","CZ0314024","9180","CZ0573","VMB2_VMB0",2023-07-13,2008-07-15
"451","CZ0314024","9180","CZ0595","VMB1_VMB2",2009-10-31,2003-05-14
"452","CZ0314024","9180","CZ1044","VMB1_VMB2",2015-08-31,2002-08-07
"453","CZ0314024","9180","CZ1131","VMB1_VMB2",2009-09-23,2004-09-01
"454","CZ0314024","9180","CZ1256","VMB1_VMB2",2017-09-05,2004-08-11
"455","CZ0314024","9180","CZ1269","VMB1_VMB2",2018-08-09,2003-08-09
"456","CZ0314024","9180","CZ1270","VMB1_VMB2",2012-07-11,2002-08-25
"457","CZ0314024","9180","CZ1292","VMB1_VMB2",2017-07-31,2003-07-31
"458","CZ0314024","9180","CZ1318","VMB1_VMB2",2015-08-28,2003-07-11
"459","CZ0314024","9180","CZ1330","VMB1_VMB2",2010-10-13,2004-06-06
"460","CZ0314024","9180","CZ1367","VMB1_VMB2",2008-12-01,2004-10-25
"461","CZ0314024","9180","CZ1425","VMB1_VMB2",2017-09-14,2004-09-15
"462","CZ0314024","9180","CZ1426","VMB1_VMB2",2014-02-26,2004-09-18
"463","CZ0314024","9180","CZ1440","VMB1_VMB2",2019-06-25,2004-08-02
"464","CZ0314024","9180","CZ1536","VMB1_VMB2",2010-03-27,2004-07-15
"465","CZ0314024","9180","CZ1554","VMB1_VMB2",2011-03-29,2002-07-26
"466","CZ0314024","9180","CZ1572","VMB1_VMB2",2010-03-29,2001-08-13
"467","CZ0314024","9180","CZ1592","VMB1_VMB2",2018-09-05,2004-07-15
"468","CZ0314024","9180","CZ1593","VMB1_VMB2",2009-07-25,2002-09-04
"469","CZ0314024","9180","CZ1597","VMB1_VMB2",2013-09-17,2003-07-26
"470","CZ0314024","9180","CZ1631","VMB1_VMB2",2010-07-20,2002-09-13
"471","CZ0314024","9180","CZ1632","VMB1_VMB2",2009-07-10,2002-09-04
"472","CZ0314024","9180","CZ1651","VMB1_VMB2",2012-10-04,2004-12-31
"473","CZ0314024","9180","CZ1652","VMB1_VMB2",2009-08-14,2002-09-04
"474","CZ0314024","9180","CZ1746","VMB1_VMB2",2014-09-10,2003-08-06
"475","CZ0314024","9180","CZ1779","VMB1_VMB2",2009-10-22,2003-08-07
"476","CZ0314024","9180","CZ1835","VMB1_VMB2",2010-09-06,2005-09-15
"477","CZ0314024","9180","CZ1838","VMB1_VMB2",2012-08-07,2003-08-18
"478","CZ0314024","9180","CZ1845","VMB1_VMB2",2011-09-30,2003-08-16
"479","CZ0314024","91D0","CZ0009","VMB1_VMB2",2015-09-21,2004-08-01
"480","CZ0314024","91D0","CZ0019","VMB1_VMB2",2015-08-21,2004-08-03
"481","CZ0314024","91D0","CZ0392","VMB2_VMB0",2021-09-13,2007-10-05
"482","CZ0314024","91D0","CZ0393","VMB1_VMB2",2013-08-20,2003-08-31
"483","CZ0314024","91D0","CZ0394","VMB2_VMB0",2020-08-11,2008-07-21
"484","CZ0314024","91D0","CZ0403","VMB1_VMB2",2015-08-31,2005-02-28
"485","CZ0314024","91D0","CZ0408","VMB1_VMB2",2011-11-15,2004-07-19
"486","CZ0314024","91D0","CZ0414","VMB1_VMB2",2012-07-28,2003-09-19
"487","CZ0314024","91D0","CZ0415","VMB2_VMB0",2022-06-21,2017-11-24
"488","CZ0314024","91D0","CZ0416","VMB1_VMB2",2012-09-25,2004-07-15
"489","CZ0314024","91D0","CZ0573","VMB2_VMB0",2023-07-31,2008-08-25
"490","CZ0314024","91D0","CZ0595","VMB1_VMB2",2009-10-31,2003-08-09
"491","CZ0314024","91D0","CZ0637","VMB1_VMB2",2008-11-08,2005-07-20
"492","CZ0314024","91D0","CZ1042","VMB1_VMB2",2016-05-14,2002-08-07
"493","CZ0314024","91D0","CZ1044","VMB1_VMB2",2015-08-31,2005-08-25
"494","CZ0314024","91D0","CZ1045","VMB1_VMB2",2015-07-05,2004-08-30
"495","CZ0314024","91D0","CZ1066","VMB1_VMB2",2016-05-12,2004-08-25
"496","CZ0314024","91D0","CZ1094","VMB1_VMB2",2012-06-18,2004-08-21
"497","CZ0314024","91D0","CZ1117","VMB1_VMB2",2012-06-15,2004-12-19
"498","CZ0314024","91D0","CZ1131","VMB1_VMB2",2009-09-22,2004-07-18
"499","CZ0314024","91D0","CZ1132","VMB1_VMB2",2015-07-17,2003-08-02
"500","CZ0314024","91D0","CZ1142","VMB1_VMB2",2010-08-10,2002-09-22
"501","CZ0314024","91D0","CZ1147","VMB1_VMB2",2016-08-24,2003-07-21
"502","CZ0314024","91D0","CZ1174","VMB1_VMB2",2016-07-12,2002-09-30
"503","CZ0314024","91D0","CZ1194","VMB1_VMB2",2012-08-24,2001-09-18
"504","CZ0314024","91D0","CZ1197","VMB1_VMB2",2016-09-09,2001-10-26
"505","CZ0314024","91D0","CZ1236","VMB2_VMB0",2022-09-04,2010-07-23
"506","CZ0314024","91D0","CZ1246","VMB1_VMB2",2012-08-14,2004-07-03
"507","CZ0314024","91D0","CZ1251","VMB1_VMB2",2016-09-14,2001-10-20
"508","CZ0314024","91D0","CZ1256","VMB1_VMB2",2017-06-09,2004-07-31
"509","CZ0314024","91D0","CZ1260","VMB1_VMB2",2015-09-20,2004-08-01
"510","CZ0314024","91D0","CZ1269","VMB1_VMB2",2018-09-11,2004-08-01
"511","CZ0314024","91D0","CZ1270","VMB1_VMB2",2012-07-26,2002-10-13
"512","CZ0314024","91D0","CZ1292","VMB1_VMB2",2017-08-30,2003-08-04
"513","CZ0314024","91D0","CZ1301","VMB1_VMB2",2011-10-25,2005-08-15
"514","CZ0314024","91D0","CZ1318","VMB1_VMB2",2015-08-28,2003-09-14
"515","CZ0314024","91D0","CZ1325","VMB1_VMB2",2018-10-17,2004-08-01
"516","CZ0314024","91D0","CZ1330","VMB1_VMB2",2010-09-12,2002-10-02
"517","CZ0314024","91D0","CZ1331","VMB1_VMB2",2015-08-20,2005-08-15
"518","CZ0314024","91D0","CZ1358","VMB1_VMB2",2014-08-27,2005-08-15
"519","CZ0314024","91D0","CZ1367","VMB1_VMB2",2008-12-01,2003-06-11
"520","CZ0314024","91D0","CZ1378","VMB1_VMB2",2015-07-21,2003-10-29
"521","CZ0314024","91D0","CZ1395","VMB1_VMB2",2012-09-15,2002-11-05
"522","CZ0314024","91D0","CZ1401","VMB1_VMB2",2015-08-18,2004-09-15
"523","CZ0314024","91D0","CZ1419","VMB1_VMB2",2013-07-23,2003-10-29
"524","CZ0314024","91D0","CZ1422","VMB1_VMB2",2009-07-14,2004-09-08
"525","CZ0314024","91D0","CZ1425","VMB1_VMB2",2017-09-21,2004-08-13
"526","CZ0314024","91D0","CZ1438","VMB1_VMB2",2010-03-28,2002-11-05
"527","CZ0314024","91D0","CZ1440","VMB1_VMB2",2019-06-26,2004-08-06
"528","CZ0314024","91D0","CZ1449","VMB1_VMB2",2010-04-01,2003-10-20
"529","CZ0314024","91D0","CZ1450","VMB1_VMB2",2014-09-18,2004-08-03
"530","CZ0314024","91D0","CZ1451","VMB1_VMB2",2012-07-31,2004-08-16
"531","CZ0314024","91D0","CZ1455","VMB1_VMB2",2016-08-31,2004-07-15
"532","CZ0314024","91D0","CZ1492","VMB1_VMB2",2010-03-25,2003-10-20
"533","CZ0314024","91D0","CZ1507","VMB1_VMB2",2011-09-22,2004-06-05
"534","CZ0314024","91D0","CZ1512","VMB1_VMB2",2013-08-13,2004-07-15
"535","CZ0314024","91D0","CZ1536","VMB1_VMB2",2010-04-01,2004-07-15
"536","CZ0314024","91D0","CZ1547","VMB1_VMB2",2010-10-01,2003-08-24
"537","CZ0314024","91D0","CZ1554","VMB2_VMB0",2023-10-20,2011-08-22
"538","CZ0314024","91D0","CZ1572","VMB1_VMB2",2010-03-30,2001-10-04
"539","CZ0314024","91D0","CZ1592","VMB1_VMB2",2018-08-05,2003-08-27
"540","CZ0314024","91D0","CZ1593","VMB2_VMB0",2022-08-31,2009-10-01
"541","CZ0314024","91D0","CZ1631","VMB2_VMB0",2023-08-12,2010-10-31
"542","CZ0314024","91D0","CZ1632","VMB2_VMB0",2022-07-15,2009-09-23
"543","CZ0314024","91D0","CZ1652","VMB2_VMB0",2023-08-27,2009-09-13
"544","CZ0314024","91D0","CZ1680","VMB1_VMB2",2012-08-02,2003-07-19
"545","CZ0314024","91D0","CZ1773","VMB2_VMB0",2022-08-11,2008-07-23
"546","CZ0314024","91D0","CZ1812","VMB1_VMB2",2016-10-24,2004-06-29
"547","CZ0314024","91D0","CZ1838","VMB1_VMB2",2012-08-09,2004-06-29
"548","CZ0314024","91E0","CZ0009","VMB1_VMB2",2015-09-30,2004-09-10
"549","CZ0314024","91E0","CZ0019","VMB1_VMB2",2015-06-22,2004-08-03
"550","CZ0314024","91E0","CZ0027","VMB2_VMB0",2021-06-05,2006-09-09
"551","CZ0314024","91E0","CZ0392","VMB2_VMB0",2021-09-30,2007-10-08
"552","CZ0314024","91E0","CZ0393","VMB1_VMB2",2013-09-23,2003-06-12
"553","CZ0314024","91E0","CZ0394","VMB2_VMB0",2020-09-30,2008-08-21
"554","CZ0314024","91E0","CZ0395","VMB2_VMB0",2024-10-31,2009-09-15
"555","CZ0314024","91E0","CZ0402","VMB2_VMB0",2020-08-17,2007-09-24
"556","CZ0314024","91E0","CZ0403","VMB1_VMB2",2015-08-31,2004-07-29
"557","CZ0314024","91E0","CZ0404","VMB1_VMB2",2007-11-03,2004-08-02
"558","CZ0314024","91E0","CZ0408","VMB1_VMB2",2011-11-15,2004-07-19
"559","CZ0314024","91E0","CZ0414","VMB2_VMB0",2022-06-22,2012-07-08
"560","CZ0314024","91E0","CZ0416","VMB1_VMB2",2012-09-21,2004-07-15
"561","CZ0314024","91E0","CZ0497","VMB1_VMB2",2012-03-29,2004-10-26
"562","CZ0314024","91E0","CZ0563","VMB1_VMB2",2012-06-15,2001-09-17
"563","CZ0314024","91E0","CZ0573","VMB2_VMB0",2023-07-31,2008-08-25
"564","CZ0314024","91E0","CZ0595","VMB1_VMB2",2009-10-31,2003-06-16
"565","CZ0314024","91E0","CZ0637","VMB1_VMB2",2008-08-31,2002-09-04
"566","CZ0314024","91E0","CZ0665","VMB1_VMB2",2008-05-29,2003-09-01
"567","CZ0314024","91E0","CZ0967","VMB1_VMB2",2017-09-18,2003-09-20
"568","CZ0314024","91E0","CZ1042","VMB1_VMB2",2016-05-14,2005-08-26
"569","CZ0314024","91E0","CZ1044","VMB1_VMB2",2015-08-29,2005-08-26
"570","CZ0314024","91E0","CZ1066","VMB1_VMB2",2015-09-03,2004-08-25
"571","CZ0314024","91E0","CZ1094","VMB1_VMB2",2012-06-18,2004-08-24
"572","CZ0314024","91E0","CZ1117","VMB1_VMB2",2012-06-15,2003-07-19
"573","CZ0314024","91E0","CZ1132","VMB1_VMB2",2015-07-17,2003-07-26
"574","CZ0314024","91E0","CZ1162","VMB1_VMB2",2014-07-02,2003-07-18
"575","CZ0314024","91E0","CZ1167","VMB1_VMB2",2010-08-19,2002-07-30
"576","CZ0314024","91E0","CZ1174","VMB1_VMB2",2016-08-26,2002-09-07
"577","CZ0314024","91E0","CZ1177","VMB1_VMB2",2012-07-12,2004-08-02
"578","CZ0314024","91E0","CZ1194","VMB1_VMB2",2012-09-07,2001-10-22
"579","CZ0314024","91E0","CZ1197","VMB1_VMB2",2016-09-16,2001-10-27
"580","CZ0314024","91E0","CZ1210","VMB1_VMB2",2013-08-07,2004-08-02
"581","CZ0314024","91E0","CZ1236","VMB2_VMB0",2022-09-05,2010-08-12
"582","CZ0314024","91E0","CZ1240","VMB1_VMB2",2012-08-12,2003-08-22
"583","CZ0314024","91E0","CZ1251","VMB1_VMB2",2016-09-14,2001-10-02
"584","CZ0314024","91E0","CZ1256","VMB1_VMB2",2017-08-10,2004-08-01
"585","CZ0314024","91E0","CZ1260","VMB1_VMB2",2015-09-26,2004-08-01
"586","CZ0314024","91E0","CZ1269","VMB1_VMB2",2018-09-11,2003-06-12
"587","CZ0314024","91E0","CZ1270","VMB1_VMB2",2012-07-26,2003-07-23
"588","CZ0314024","91E0","CZ1292","VMB1_VMB2",2017-08-30,2003-08-09
"589","CZ0314024","91E0","CZ1301","VMB1_VMB2",2011-03-31,2003-07-22
"590","CZ0314024","91E0","CZ1318","VMB1_VMB2",2015-08-28,2003-09-13
"591","CZ0314024","91E0","CZ1325","VMB1_VMB2",2018-10-17,2004-09-15
"592","CZ0314024","91E0","CZ1330","VMB1_VMB2",2010-10-07,2004-05-23
"593","CZ0314024","91E0","CZ1347","VMB2_VMB0",2025-06-28,2013-09-11
"594","CZ0314024","91E0","CZ1367","VMB1_VMB2",2008-12-01,2004-10-25
"595","CZ0314024","91E0","CZ1378","VMB2_VMB0",2022-09-12,2015-08-03
"596","CZ0314024","91E0","CZ1401","VMB1_VMB2",2015-09-22,2004-07-24
"597","CZ0314024","91E0","CZ1419","VMB1_VMB2",2013-07-23,2005-07-21
"598","CZ0314024","91E0","CZ1422","VMB1_VMB2",2009-07-14,2004-09-08
"599","CZ0314024","91E0","CZ1425","VMB1_VMB2",2017-09-25,2004-08-13
"600","CZ0314024","91E0","CZ1440","VMB1_VMB2",2019-09-18,2004-09-08
"601","CZ0314024","91E0","CZ1449","VMB1_VMB2",2010-04-01,2003-07-19
"602","CZ0314024","91E0","CZ1450","VMB1_VMB2",2014-09-25,2004-09-15
"603","CZ0314024","91E0","CZ1451","VMB1_VMB2",2012-10-18,2004-08-17
"604","CZ0314024","91E0","CZ1455","VMB1_VMB2",2016-08-31,2005-07-21
"605","CZ0314024","91E0","CZ1507","VMB2_VMB0",2022-08-05,2011-09-22
"606","CZ0314024","91E0","CZ1512","VMB1_VMB2",2013-08-13,2004-07-15
"607","CZ0314024","91E0","CZ1536","VMB1_VMB2",2010-03-27,2001-08-06
"608","CZ0314024","91E0","CZ1547","VMB1_VMB2",2010-08-17,2005-07-22
"609","CZ0314024","91E0","CZ1554","VMB2_VMB0",2024-03-28,2017-08-17
"610","CZ0314024","91E0","CZ1572","VMB1_VMB2",2010-03-29,2001-10-04
"611","CZ0314024","91E0","CZ1585","VMB1_VMB2",2017-08-18,2002-07-23
"612","CZ0314024","91E0","CZ1592","VMB1_VMB2",2018-09-14,2004-07-15
"613","CZ0314024","91E0","CZ1593","VMB2_VMB0",2022-07-09,2010-10-30
"614","CZ0314024","91E0","CZ1597","VMB1_VMB2",2013-09-17,2005-06-24
"615","CZ0314024","91E0","CZ1631","VMB2_VMB0",2023-08-12,2010-10-30
"616","CZ0314024","91E0","CZ1632","VMB1_VMB2",2009-09-23,2005-07-19
"617","CZ0314024","91E0","CZ1651","VMB1_VMB2",2012-10-11,2005-06-16
"618","CZ0314024","91E0","CZ1652","VMB2_VMB0",2023-08-27,2009-09-11
"619","CZ0314024","91E0","CZ1680","VMB1_VMB2",2012-09-22,2004-12-25
"620","CZ0314024","91E0","CZ1709","VMB1_VMB2",2017-08-07,2004-12-31
"621","CZ0314024","91E0","CZ1710","VMB1_VMB2",2017-09-13,2004-09-20
"622","CZ0314024","91E0","CZ1711","VMB1_VMB2",2017-08-10,2004-12-31
"623","CZ0314024","91E0","CZ1746","VMB1_VMB2",2014-09-16,2004-12-11
"624","CZ0314024","91E0","CZ1751","VMB2_VMB0",2025-05-21,2009-09-06
"625","CZ0314024","91E0","CZ1773","VMB2_VMB0",2022-08-30,2009-08-27
"626","CZ0314024","91E0","CZ1775","VMB1_VMB2",2012-09-19,2003-08-28
"627","CZ0314024","91E0","CZ1779","VMB2_VMB0",2024-11-06,2009-10-22
"628","CZ0314024","91E0","CZ1812","VMB1_VMB2",2016-10-24,2005-09-15
"629","CZ0314024","91E0","CZ1835","VMB1_VMB2",2010-10-08,2005-09-15
"630","CZ0314024","91E0","CZ1837","VMB1_VMB2",2015-05-17,2003-09-01
"631","CZ0314024","91E0","CZ1838","VMB1_VMB2",2012-09-07,2004-06-29
"632","CZ0314024","91E0","CZ1845","VMB1_VMB2",2011-09-30,2004-12-15
"633","CZ0314024","91E0","CZ1846","VMB1_VMB2",2010-09-03,2004-12-21
"634","CZ0314024","9410","CZ0009","VMB1_VMB2",2015-09-30,2004-09-10
"635","CZ0314024","9410","CZ0019","VMB1_VMB2",2015-08-21,2004-08-03
"636","CZ0314024","9410","CZ0392","VMB2_VMB0",2021-09-24,2009-09-12
"637","CZ0314024","9410","CZ0393","VMB1_VMB2",2013-09-11,2003-08-31
"638","CZ0314024","9410","CZ0394","VMB2_VMB0",2020-10-01,2009-08-21
"639","CZ0314024","9410","CZ0395","VMB2_VMB0",2024-10-24,2008-09-11
"640","CZ0314024","9410","CZ0403","VMB1_VMB2",2015-09-05,2005-02-28
